12.8959 0.708699 2.93215
13.401 0.23167 2.16395
29.265 -0.449345 2.91789
29.29 -0.302933 3.15224
28.9017 -1.00164 3.35186
28.8131 -1.0091 2.5097
28.7635 -0.941641 2.65494
28.4213 -0.885565 2.16958
28.3262 -0.843 2.48282
28.27 -0.85234 2.19432
28.415 -0.184713 4.20733
28.402 -0.00955181 2.27694
28.1161 -1.22635 1.99464
28.1387 -0.529609 0.983458
27.8459 -1.08983 2.80226
27.8955 -0.486034 0.736164
27.2944 -1.21478 2.19066
27.0837 -1.09834 2.15705
27.2972 -0.988994 3.37079
26.8172 0.845472 2.54586
27.1365 -0.0065998 1.79454
27.5738 0.484027 2.98041
27.7867 0.588121 0.87527
27.8602 0.222948 2.67164
27.8096 0.923124 0.792912
27.9733 0.313014 2.34504
27.9436 0.208174 2.05096
28.0431 1.20802 3.16138
28.1605 1.15696 0.232153
28.2668 0.612679 2.45408
28.2541 0.339504 0.582901
28.3764 0.0955116 3.07196
28.4591 1.14415 2.5285
28.3755 1.07436 2.86527
28.4377 0.924502 2.24924
28.4887 0.52386 2.92333
28.5032 0.56996 0.971911
28.561 0.0704533 0.790531
28.7587 0.96872 0.741384
28.7219 0.788309 2.81748
28.645 0.675224 2.04127
28.8494 0.511116 6.94278
28.87 0.431105 2.26918
28.7657 0.314868 3.26832
28.8368 0.347733 2.44026
28.7518 1.10008 2.56016
28.8107 0.878793 3.38514
28.9649 0.0580861 1.58048
29.0509 -0.0146237 2.6255
29.0674 -0.0215725 1.24521
32.1101 -0.934663 0.757532
32.1011 -0.916299 3.07197
31.815 -0.96292 0.679621
31.7756 -0.0915551 2.58414
31.7488 -0.502429 0.672891
31.5464 -1.12006 0.852921
31.7373 -0.932526 2.2413
31.5936 -0.722413 2.37659
31.5387 -0.151556 0.596004
31.3717 -0.153581 2.35498
31.4918 -0.343918 2.65067
31.312 -1.16013 0.848524
30.9266 -1.13397 0.709068
29.9257 -0.31877 3.30339
29.6819 -0.0523887 0.809661
29.5459 -0.0280412 2.21779
29.8603 0.197535 0.698863
30.2715 0.104987 1.21281
30.3469 0.815903 2.58499
30.8239 0.644764 2.50945
30.6719 0.219879 0.776569
30.6909 0.146777 2.21682
30.7383 1.2192 2.5952
30.9131 0.759042 2.45196
30.8681 0.706176 2.16577
30.9871 1.20068 1.56503
31.1948 0.94119 2.62021
31.1557 0.97255 2.78943
31.4785 0.736943 2.4138
31.8042 0.584512 2.8039
31.6932 1.08873 2.28561
31.8733 0.592421 2.19576
31.9586 0.0688105 3.01014
32.0876 0.935801 0.802061
32.2664 0.575428 0.913968
37.4329 -0.582797 2.13819
37.1393 -1.2285 2.97467
37.1152 -1.014 3.16563
37.0969 -0.441176 2.35964
36.9287 -1.24988 0.742463
36.8694 -0.992334 1.121
37.0001 -1.20462 2.2094
36.9628 -0.991009 2.27436
36.9174 -0.699426 2.06938
36.9193 -0.785434 2.90003
36.8197 -0.221419 1.98189
36.8039 -0.985786 2.22286
36.85 -1.10651 2.17822
36.7687 -0.876072 2.30385
36.6846 -0.149482 2.44607
36.5234 -0.845769 2.27585
36.3805 -0.732154 2.57583
36.2078 -0.721069 2.60496
36.1193 -0.339499 2.72578
36.2356 -1.1103 2.62982
36.0518 -0.736666 2.40705
35.8534 -0.417957 2.97152
35.5964 -0.327414 3.94533
36.2623 0.489799 2.40112
36.2502 0.234622 3.01154
36.3313 0.806588 2.81961
36.5961 0.974349 2.5517
36.4402 0.863879 2.52433
36.492 0.327389 2.3677
36.6726 1.08323 2.43423
36.731 0.932084 2.17778
36.7047 0.803475 2.54925
36.5604 0.785219 2.16402
36.7588 0.462343 2.38459
36.8409 0.42662 2.50162
36.8713 0.246708 2.19642
36.8813 1.11729 2.51702
36.8716 0.646299 2.78916
37.0027 0.453237 2.39683
37.1039 0.134114 3.00504
36.9835 1.24784 0.83809
37.1504 0.160898 2.61243
37.3661 0.136433 2.21493
37.1837 0.0380597 2.719
37.4976 0.0773405 2.82751
37.6294 1.05693 0.864061
36.483 1.0156 0.675741
37.2695 1.01607 1.34191
37.9213 0.292805 3.35478
38.2901 -0.516735 3.52931
38.2846 -0.434739 2.49542
38.3886 -0.246319 2.30247
38.2407 -0.536961 2.63194
38.1604 -0.326751 3.3865
37.9941 -0.953647 2.55829
38.0362 -0.495609 1.99831
38.0719 -0.151492 2.22178
38.1308 -0.00300284 3.83472
37.8867 -0.697112 2.40788
37.9643 -0.641447 2.36693
37.7728 -1.00652 2.57025
37.6469 -0.852486 2.78627
37.6431 -0.366552 0.642086
37.4856 -0.498316 3.14214
36.0458 1.04433 0.916293
36.8815 0.912749 2.63622
37.0508 0.449402 2.58632
37.3294 0.24106 2.46623
37.4033 0.17814 0.962667
37.4119 0.633549 2.83093
37.8223 0.1223 3.46266
38.1471 0.741604 2.84148
38.2483 0.800486 0.0990824
38.1466 0.805461 2.92176
37.9699 1.06077 2.83632
38.1399 0.140843 2.65623
38.221 0.0691532 2.27152
38.4644 0.0849362 0.923665
37.444 -0.651738 2.20469
37.3727 -0.14029 2.7993
37.9359 0.943482 2.65747
25.5624 -1.24916 2.22714
25.298 -1.0289 1.01819
24.7832 -0.885978 2.75334
24.8261 -1.03395 1.47961
24.9983 -0.74167 2.18173
24.8647 -0.424968 2.1701
24.6389 -0.742362 2.75172
24.4746 -0.907289 2.49628
24.5394 -0.906053 3.14966
24.3894 -1.10539 2.23698
24.225 -0.888217 2.48707
24.2627 -0.70416 2.50163
23.6857 -0.583336 3.27592
23.7026 -0.512106 2.18319
23.6729 -0.315995 2.72889
23.8702 0.354543 0.866249
24.3584 -0.0968162 0.768917
24.6886 1.09926 0.807619
25.0275 0.325628 0.685658
24.983 0.681998 2.18432
25.0534 0.482781 2.74454
25.2249 0.459285 1.99379
25.152 0.0599669 1.62799
25.2661 0.843262 0.651945
25.3786 0.716856 2.18702
25.3347 0.419514 3.17137
25.3139 -0.0836051 2.13296
25.6247 1.13914 0.962467
25.7847 0.454148 1.66961
25.9022 0.0910028 0.883869
36.1492 0.654865 2.30898
36.7948 1.08277 2.73516
37.5679 1.0515 2.53001
38.22 -0.230876 2.02488
40.9474 -1.10326 3.90899
40.4874 -0.0927379 0.407416
40.2338 -0.303627 2.69412
39.7332 -1.14843 0.890623
39.484 -1.00108 1.76211
39.3973 -0.938832 2.49472
38.8536 -0.388205 2.38935
38.5941 0.183014 2.69579
39.2364 1.21587 2.54493
39.2908 1.07424 2.78753
39.1643 0.73992 2.2689
39.4789 1.24864 2.61309
39.583 0.714845 2.17311
39.6928 1.03641 2.69817
39.7524 0.344976 2.16229
39.8628 1.00813 1.30788
39.8969 1.04913 4.0706
40.0671 0.59721 2.81574
39.8863 0.520483 2.63133
39.8398 0.0103261 2.28789
40.0618 0.335153 2.46959
39.9262 0.108905 3.62071
40.2354 0.486788 2.18276
40.3207 0.0414962 2.27801
40.1782 1.18234 2.71293
40.5965 0.274005 2.28419
40.5584 0.343928 0.925053
40.5431 0.0376432 1.62639
40.8173 0.280529 3.0469
41.5098 -0.539337 2.15596
41.4616 -0.724516 2.14711
41.2383 -1.13608 4.00283
41.2907 -1.00039 3.79622
41.218 -0.554964 3.9761
41.0573 -0.0798768 2.81294
41.0651 -0.0147515 3.74439
40.9633 -1.14455 2.36735
40.0255 -0.3438 1.70567
39.8388 0.0137918 2.29009
40.5427 0.103191 2.30634
40.6001 1.08125 2.44159
41.7291 1.23409 2.15633
41.5683 0.857896 2.59625
41.6329 0.731113 2.42828
41.9677 0.158952 1.07629
112.055 39.7327 2.35517
111.915 39.482 1.97924
111.585 39.5428 2.24791
111.752 39.5848 2.37428
111.681 39.7499 2.7096
111.504 39.3102 0.802608
111.472 39.5113 0.755992
111.418 39.6043 2.37666
111.477 39.6786 2.22444
111.091 39.261 3.69719
111.187 39.3739 2.43954
111.094 39.5191 0.567666
111.184 39.4533 2.46466
111.319 39.8657 2.68248
111.104 39.4156 0.649703
110.989 39.6632 2.56773
110.96 39.8778 0.808995
111.078 39.7039 2.74042
111.006 39.4596 1.50884
110.908 39.0402 3.30168
110.832 39.3894 1.0966
110.734 39.034 1.48025
110.741 39.2414 2.17753
110.68 39.4118 2.31991
110.822 39.5057 1.96826
110.692 39.5063 2.31873
110.468 39.0986 2.2713
110.465 39.4311 2.58648
110.358 39.3908 0.581274
110.333 39.3626 0.590361
110.655 39.5571 0.855034
110.476 39.6467 2.24508
110.236 39.0468 2.30359
110.247 39.3322 3.78344
110.29 39.4458 0.530184
110.19 39.8716 1.02017
110.015 39.2245 2.54184
109.875 39.2137 2.55362
110.027 39.7208 2.22814
109.908 39.5538 2.7035
109.681 39.289 2.62375
109.514 39.5194 0.94236
109.543 39.6207 2.50265
109.125 39.6899 2.26329
109.275 39.323 0.876195
109.32 39.4635 0.769977
109.729 39.7686 0.522205
109.355 39.5882 2.99757
109.347 39.8653 0.847714
109.513 40.4352 2.70059
109.814 40.6923 3.81726
109.889 40.5481 0.51517
109.88 40.437 2.41433
109.886 40.4073 2.72761
109.827 40.1291 2.31806
110.112 40.2311 2.23704
110.2 41.1723 3.18037
110.179 40.832 2.22191
110.185 40.1208 3.04359
110.227 40.1443 2.28945
110.421 41.1959 2.21624
110.353 41.3944 2.68451
110.479 40.3409 2.51038
110.364 40.343 2.54145
110.455 40.2174 0.614536
110.376 40.0202 0.529023
110.381 40.4975 2.26191
110.494 40.3781 2.03939
110.735 40.2455 2.273
110.843 40.8166 2.02328
111.146 41.3183 2.25401
111.098 41.2127 0.71861
111.277 40.4123 1.59006
110.946 40.055 2.2483
110.959 40.1796 3.20257
111.534 40.6475 2.00548
111.727 41.0281 2.73584
112.021 40.778 2.06893
111.755 40.5791 3.21815
111.645 40.5435 1.2839
111.661 40.2405 2.26866
111.679 39.9656 1.56089
111.599 39.9278 1.56135
112.047 40.3514 2.29432
112.253 40.5081 0.864656
112.72 41.5653 0.729038
112.579 41.3298 3.16155
112.357 41.5399 2.36465
112.349 41.1518 2.36101
112.221 41.6247 2.12127
112.103 41.5996 2.19977
111.997 41.4594 0.581486
111.905 41.3659 2.29007
111.837 41.1792 2.22174
111.95 41.2963 1.37677
111.908 41.2402 4.29491
111.882 41.6017 3.10357
111.82 41.4715 2.31609
111.722 41.5966 2.27988
111.519 40.8645 2.24942
111.402 40.8434 2.96467
111.044 40.9351 2.20643
110.946 40.9582 2.34223
110.995 40.9904 2.71997
110.844 41.0147 2.25603
111.227 41.7485 2.26482
111.285 41.6585 0.777313
110.741 41.0876 2.54358
110.468 40.6017 2.48756
110.468 40.9121 2.21329
110.699 41.4935 2.14504
110.813 41.6504 2.64403
110.199 40.9154 3.04873
110.489 41.2586 2.8776
110.54 41.4457 1.10747
110.526 41.5431 2.23046
110.013 40.7573 0.894801
109.923 40.8521 0.253802
109.773 40.7763 0.891535
110.346 41.2932 0.702912
110.344 41.2003 2.34135
110.337 41.088 2.60361
110.393 41.5191 2.17965
110.161 41.3772 2.55743
110.127 41.1464 2.33583
109.717 41.0129 0.880016
110.369 42.0858 2.25151
110.323 41.8541 2.46537
110.508 42.3399 3.24056
110.597 42.3637 2.10761
110.635 42.1954 0.584395
110.639 42.0659 2.89119
110.569 41.8475 2.49304
110.974 42.6659 0.786908
110.956 42.6244 3.03544
110.801 42.1621 2.29861
110.823 42.2541 2.373
110.778 42.0828 2.20917
111.078 42.8599 2.44102
110.893 42.2077 2.37622
110.971 41.9874 2.43224
111.278 43.2244 2.25583
111.081 42.1471 0.81638
111.239 42.0807 2.30577
111.107 41.914 2.24331
111.334 43.2346 2.46099
111.393 43.2264 2.44396
111.327 42.8618 2.21938
111.525 42.8934 2.77469
111.595 42.3785 1.47939
111.533 42.2438 2.25003
111.597 43.1758 0.373646
111.628 43.1564 0.749272
111.814 42.2303 2.96666
111.824 43.0497 1.55167
111.893 42.9073 1.58484
111.97 42.0814 3.1184
112.087 42.4912 3.15489
112.204 42.1678 2.37346
112.346 42.7865 2.30269
112.369 42.655 1.39505
112.699 42.2343 2.42501
113.658 38.9383 2.70533
113.585 38.753 2.03826
113.374 38.7872 3.07189
113.663 38.4996 2.80767
113.351 38.5667 2.2024
113.322 38.624 1.48388
113.157 38.7322 2.37
113.208 38.9562 1.87711
113.411 39.1073 0.955767
113.369 38.1637 1.04091
113.098 38.5331 1.11285
113.031 38.6845 1.37866
113.092 38.8012 2.33742
112.896 38.8126 2.95335
113.004 38.3097 2.29313
113.028 38.5381 2.34157
112.784 38.8139 2.12261
112.804 38.4933 1.05002
112.286 39.2824 1.43274
112.527 38.2334 3.08777
112.338 38.559 2.16856
112.259 38.7577 2.45863
111.935 39.0768 1.5605
111.903 38.8654 2.34364
111.568 38.9574 0.526566
111.643 38.7546 2.64843
111.616 38.8252 1.81675
111.608 39.1782 2.37696
111.363 38.6391 3.21674
111.403 38.7073 0.866703
111.538 38.854 2.47281
110.633 39.5587 1.4026
110.871 39.6159 2.84953
111.429 39.5909 1.91798
111.372 39.4902 2.44484
111.376 39.3043 1.57164
111.527 40.4634 0.861584
111.503 40.2166 2.78229
111.524 40.3916 2.5617
111.534 40.302 0.663024
111.604 39.7901 2.22725
111.635 40.0081 1.09112
111.69 39.5715 2.37451
111.803 40.7872 2.37892
111.915 39.4887 2.43471
111.779 40.5876 3.85026
111.866 40.2443 2.57165
111.964 39.9125 2.28705
112.042 39.5078 2.7248
112.028 40.728 2.40226
112.009 40.0849 2.4634
112.265 39.6074 2.73487
112.381 39.2651 2.7751
112.387 39.4072 2.56369
112.646 39.5704 2.68835
112.496 39.4123 0.707525
112.78 40.4171 2.704
112.853 40.6552 3.24529
112.66 40.2683 2.99152
112.841 39.9325 2.35434
112.71 39.5822 2.36064
112.974 40.484 2.20676
113.029 39.7385 2.56706
113.208 39.5021 0.696467
113.525 40.4669 1.03447
113.91 40.0469 3.13938
114.655 40.6511 2.55173
114.566 40.7951 0.645146
114.526 40.6849 0.846733
114.229 40.4974 2.49169
114.15 40.793 0.785179
114.2 40.866 2.85363
114.079 40.054 0.706995
113.818 39.7699 2.3365
114.438 40.2625 0.965233
114.144 40.4343 3.98603
114.11 40.6587 0.652057
114.117 40.9711 0.856418
113.96 40.6479 0.646853
114.015 40.9599 3.34494
113.717 40.5085 0.689247
113.811 40.5707 2.34553
113.815 40.6546 2.40356
113.733 40.714 2.39963
113.803 40.8932 2.69004
113.397 40.2991 2.57494
113.435 39.7901 2.96914
113.585 40.5132 1.43378
113.311 40.6382 1.71973
113.281 40.8459 2.20002
112.945 39.8455 2.78149
112.894 39.9566 3.66028
112.861 40.655 2.15259
113.007 40.4891 2.24593
112.749 40.5594 2.47576
112.81 40.5903 2.93348
112.714 40.8308 2.50062
112.817 40.9094 2.84215
112.558 40.4064 3.13999
112.277 39.9422 2.15688
112.278 40.8917 2.513
111.744 39.8614 2.23111
112.15 39.7629 0.666986
111.666 40.1556 1.58841
111.872 41.6091 0.196092
112.799 42.4993 3.17523
112.55 41.5065 2.27272
112.966 41.0319 2.18255
112.767 41.2941 0.927036
112.992 41.0116 3.2803
113.034 41.3621 2.20546
113.092 41.0715 2.38368
113.115 42.3515 2.3743
113.202 42.2834 3.01835
112.86 41.6004 0.714589
113.423 41.531 3.24549
113.442 42.3134 2.45083
113.594 41.8659 2.42439
113.444 41.7855 2.97422
113.188 41.342 0.386224
113.699 41.4269 1.29679
113.625 41.0986 2.12575
113.783 42.0897 0.712143
113.748 42.0737 2.25727
113.856 41.2326 1.99682
114.12 42.0075 2.55968
113.961 41.6629 3.26456
114.362 41.908 2.60256
114.494 41.5288 1.27606
115.076 42.3027 2.62613
115.176 42.4015 0.798717
115.215 42.586 2.18097
115.029 42.3613 3.25363
114.929 41.9464 2.32101
114.731 42.2507 2.61825
114.693 42.7626 0.849629
114.618 41.7114 2.22344
114.282 42.8239 0.860794
114.168 42.9624 3.29773
113.902 41.8454 0.854668
113.832 41.9857 0.92329
113.936 42.3331 0.937449
113.701 42.6682 1.12043
113.835 42.7182 2.45666
113.29 41.7769 1.34568
113.236 42.4028 2.64511
113.574 42.737 2.1467
113.589 42.786 2.21563
113.083 42.2854 0.738997
113.168 42.1973 2.51005
113.015 42.2421 0.817955
113.149 42.5654 0.678323
113.107 42.6192 0.857501
112.932 41.8149 0.906479
112.917 42.7565 2.30362
112.867 42.8771 2.44414
112.666 41.4268 0.857772
112.592 42.1533 1.78817
112.625 42.2157 3.32717
112.847 42.6571 0.816922
112.154 41.8736 1.41543
111.843 42.6506 2.14496
111.513 42.9493 1.98489
111.83 43.5241 0.637207
111.863 43.4138 2.23997
112.202 43.2518 0.828381
112.069 43.7125 2.26872
112.223 43.389 2.45123
112.354 43.2501 1.63985
112.699 43.3847 0.76036
112.874 43.4184 2.08238
112.895 43.2592 0.949981
112.751 43.128 3.97348
112.909 43.014 3.02542
113.08 43.7207 2.96931
113.106 43.3478 2.46242
113.135 44.1052 2.23467
113.137 43.9168 3.47301
113.263 43.6878 1.3901
113.358 43.51 2.29775
113.253 43.2098 2.23583
113.358 43.6602 2.2703
113.281 43.6639 2.2675
113.372 43.4086 2.43671
113.497 44.0716 2.46642
113.486 43.896 2.26363
113.513 43.8666 2.2605
113.436 43.6467 2.27718
113.431 43.7319 2.2004
113.577 43.0717 3.01175
113.786 44.0454 2.39779
114.084 43.1043 2.10243
114.236 43.1786 1.52372
114.316 43.6427 2.15791
114.278 43.1511 3.00297
114.396 43.8685 2.61707
114.6 43.5743 2.5486
114.671 43.4537 2.28355
114.904 44.3631 2.29637
114.908 44.3801 0.939973
114.905 43.473 2.27822
114.458 44.2258 2.38843
114.214 43.1208 1.72742
114.013 44.3617 2.65963
114.008 44.2799 2.23833
114.041 43.8619 0.222507
113.875 44.2601 2.5574
114 44.3998 0.749709
113.917 43.2182 2.42294
113.989 43.4375 2.51369
113.855 43.8862 0.428266
113.693 43.8634 1.83849
113.279 43.5627 0.267007
112.844 43.1123 2.78318
112.928 43.709 0.754898
113.118 43.8787 0.724825
112.849 44.313 2.01856
112.78 43.1734 2.94169
112.821 43.5056 2.28016
112.512 43.6675 2.93668
112.452 43.9596 0.665949
112.486 43.9131 2.32215
112.456 44.152 2.21641
112.623 44.3148 2.25215
112.189 43.9254 2.88206
112.292 44.2684 0.506013
111.987 44.8677 2.07006
112.158 45.0024 1.36178
112.346 44.9822 2.25109
112.4 44.4268 0.784633
112.586 45.2247 1.50113
112.571 45.002 2.67108
112.646 44.7062 2.26211
112.656 44.6823 1.90188
112.555 44.4721 0.905078
112.763 44.9971 5.00418
112.874 44.6411 1.35264
112.848 44.5508 2.26527
113.015 44.5637 2.72372
113.161 44.5908 2.19922
113.497 45.1073 2.5221
113.319 45.2568 2.88712
113.396 44.5238 0.567698
113.476 44.5085 2.25726
113.465 44.4572 2.38304
113.728 44.5321 1.17601
113.966 44.972 2.52818
113.864 44.4771 2.39988
114.265 45.7347 4.37125
114.456 44.7992 2.45545
114.55 45.3244 2.96827
115.006 45.0718 0.860837
114.947 44.8769 3.60746
114.909 44.5231 1.97272
115.076 45.3074 0.942998
115.478 45.3015 2.20085
115.426 44.6793 1.45407
115.673 45.018 2.36952
113.516 37.255 2.90187
113.362 37.4303 0.851262
112.469 37.6349 2.2114
112.399 38.789 2.22173
113.131 38.8409 3.04264
113.8 38.8794 2.69642
114.289 39.4336 2.20542
114.269 39.8371 0.613341
114.278 38.9637 1.82192
114.336 39.4645 2.23932
114.56 39.2739 1.25063
115.024 39.026 2.29194
115.63 37.5956 2.27126
115.945 38.1375 0.879339
115.188 37.2717 3.10544
115.277 37.8158 2.485
115.408 38.1049 2.7629
115.15 37.4132 2.10099
114.76 37.0775 2.20535
114.724 37.9923 3.32006
114.533 36.9669 2.26353
114.61 37.2047 1.56247
114.279 37.081 2.04427
114.28 37.0332 3.15625
114.396 37.1993 2.73841
114.374 37.1393 0.909271
114.125 37.0445 2.03709
114.208 37.2251 2.25119
114.025 37.3964 1.57968
113.747 38.2021 2.88775
113.997 38.145 2.44902
113.716 38.1474 2.46585
113.946 37.0217 1.76902
113.865 37.4938 2.21154
113.655 37.9107 2.3631
113.69 38.0673 1.2532
113.619 38.0024 0.690018
113.565 38.1756 2.18807
113.543 37.2498 2.35975
113.216 37.8379 3.30956
113.285 37.8029 0.925599
113.262 37.9169 2.06207
113.144 37.7982 2.96883
113.194 37.5225 2.39088
113.178 37.5987 2.53076
113.018 37.6525 2.18764
112.924 37.9406 2.441
112.869 37.9304 2.1833
112.612 37.8088 3.00049
112.453 38.5309 2.68904
112.528 38.7264 2.21944
112.649 38.8744 1.44364
113.116 39.1416 2.50403
113.028 38.6023 2.18519
113.064 38.5611 0.754135
113.457 38.1746 2.36956
113.637 39.3386 1.08616
113.456 39.6155 2.66018
113.578 38.5275 3.25608
113.917 38.4812 2.22543
114.056 38.4454 1.69084
114.285 38.8326 2.56867
114.45 38.3118 2.25505
114.447 38.8279 0.793677
114.648 38.2112 2.96127
114.871 38.4119 0.809544
115.024 38.7665 0.573877
115.077 38.2114 2.67866
115.042 38.1779 2.61623
115.094 38.9902 2.41415
115.394 38.2665 2.37637
115.486 38.2093 2.87831
115.665 36.329 2.74036
115.735 36.4858 2.89901
115.625 36.4859 2.82725
115.626 36.6339 2.09608
115.256 36.4115 1.67799
115.068 35.7916 3.33835
115.224 35.9424 2.22901
115.097 35.8816 2.29802
114.877 36.113 3.10803
114.616 35.7034 3.21708
114.692 35.9616 2.75915
114.77 36.097 1.78312
114.742 36.1926 2.74359
114.422 35.6684 2.53544
114.339 36.42 2.21297
113.844 35.603 3.0093
114.434 35.7929 3.08896
114.346 35.8028 2.82792
114.359 35.8223 3.16886
114.083 35.6263 3.52064
114.037 35.7878 0.791426
114.3 36.0764 2.46857
114.101 36.2649 2.2105
114.129 36.4181 2.22422
113.942 35.711 1.46502
113.834 35.6519 3.22087
113.722 35.6766 2.3354
113.731 36.0009 2.33457
113.918 36.0569 2.46554
113.653 36.4883 2.81413
113.628 36.4632 2.37364
113.638 35.7637 2.54658
113.489 36.2912 2.26671
113.553 36.4288 2.36887
113.313 35.8804 2.51487
113.192 35.9386 2.74168
113.13 35.9611 2.25585
113.069 36.0596 2.61633
113.097 36.12 3.22435
113.25 36.1347 2.44359
